INSERT INTO fa22_sg_customer (customer_id, email, password, first_name, last_name, segment, security_answer, security_question_id) VALUES 
('EM-1420055', 'em4696@nyu.edu', '1234qwer', 'Evan', 'Minnotte', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AA-37515', 'aa50386@nyu.edu', '1234qwer', 'Allen', 'Armold', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SW-204551404', 'sw38204@nyu.edu', '1234qwer', 'Shaun', 'Weien', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AH-690134', 'ah43091@nyu.edu', '1234qwer', 'Anna', 'Häberlin', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SW-204551406', 'sw40129@nyu.edu', '1234qwer', 'Shaun', 'Weien', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SW-204551408', 'sw32970@nyu.edu', '1234qwer', 'Shaun', 'Weien', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('DB-13060144', 'db23560@nyu.edu', '1234qwer', 'Dave', 'Brooks', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('DC-32859', 'dc50891@nyu.edu', '1234qwer', 'Debra', 'Catini', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('FG-426068', 'fg41881@nyu.edu', '1234qwer', 'Frank', 'Gastineau', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('FH-4365137', 'fh43270@nyu.edu', '1234qwer', 'Fred', 'Hopkins', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SG-204701406', 'sg32859@nyu.edu', '1234qwer', 'Sheri', 'Gordon', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SG-204701404', 'sg36846@nyu.edu', '1234qwer', 'Sheri', 'Gordon', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JE-5475134', 'je42337@nyu.edu', '1234qwer', 'Jeremy', 'Ellison', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SG-204701408', 'sg37998@nyu.edu', '1234qwer', 'Sheri', 'Gordon', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('NP-8325137', 'np43489@nyu.edu', '1234qwer', 'Naresj', 'Patel', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('NF-859583', 'nf42511@nyu.edu', '1234qwer', 'Nicole', 'Fjeld', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SD-204851402', 'sd38980@nyu.edu', '1234qwer', 'Shirley', 'Daniels', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SD-204851406', 'sd32703@nyu.edu', '1234qwer', 'Shirley', 'Daniels', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('TG-1131095', 'tg50426@nyu.edu', '1234qwer', 'Toby', 'Gnade', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SD-204851408', 'sd33876@nyu.edu', '1234qwer', 'Shirley', 'Daniels', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('TS-1150568', 'ts47227@nyu.edu', '1234qwer', 'Tony', 'Sayre', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CM-1271554', 'cm6033@nyu.edu', '1234qwer', 'Craig', 'Molinari', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('PW-1924018', 'pw10053@nyu.edu', '1234qwer', 'Pierre', 'Wener', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('ED-1388518', 'ed6410@nyu.edu', '1234qwer', 'Emily', 'Ducich', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('GR-1456054', 'gr2204@nyu.edu', '1234qwer', 'Georgia', 'Rosenberg', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SD-204851404', 'sd37975@nyu.edu', '1234qwer', 'Shirley', 'Daniels', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AJ-94595', 'aj44074@nyu.edu', '1234qwer', 'Ashley', 'Jarboe', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SJ-205001406', 'sj35546@nyu.edu', '1234qwer', 'Shirley', 'Jackson', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SJ-205001402', 'sj31473@nyu.edu', '1234qwer', 'Shirley', 'Jackson', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SJ-205001404', 'sj40755@nyu.edu', '1234qwer', 'Shirley', 'Jackson', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('DK-32253', 'dk50605@nyu.edu', '1234qwer', 'Dean', 'Katz', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('FH-427586', 'fh42057@nyu.edu', '1234qwer', 'Frank', 'Hawley', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SS-205151408', 'ss37796@nyu.edu', '1234qwer', 'Shirley', 'Schmidt', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SS-205151406', 'ss38920@nyu.edu', '1234qwer', 'Shirley', 'Schmidt', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SS-205151402', 'ss37991@nyu.edu', '1234qwer', 'Shirley', 'Schmidt', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('MP-7965108', 'mp46703@nyu.edu', '1234qwer', 'Michael', 'Paige', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('MT-807086', 'mt46117@nyu.edu', '1234qwer', 'Michelle', 'Tran', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('ST-205301406', 'st34904@nyu.edu', '1234qwer', 'Shui', 'Tom', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('ST-205301408', 'st34750@nyu.edu', '1234qwer', 'Shui', 'Tom', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('ST-205301404', 'st35617@nyu.edu', '1234qwer', 'Shui', 'Tom', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('ST-205301402', 'st36763@nyu.edu', '1234qwer', 'Shui', 'Tom', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SP-205451406', 'sp31960@nyu.edu', '1234qwer', 'Sibella', 'Parks', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SP-205451402', 'sp32567@nyu.edu', '1234qwer', 'Sibella', 'Parks', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('VF-2171555', 'vf843@nyu.edu', '1234qwer', 'Vicky', 'Freymann', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('DH-1367555', 'dh6697@nyu.edu', '1234qwer', 'Duane', 'Huffman', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AS-1022562', 'as17805@nyu.edu', '1234qwer', 'Alan', 'Schoenberger', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SN-205601402', 'sn34143@nyu.edu', '1234qwer', 'Skye', 'Norling', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SN-1056023', 'sn49537@nyu.edu', '1234qwer', 'Skye', 'Norling', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SN-205601406', 'sn40159@nyu.edu', '1234qwer', 'Skye', 'Norling', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SN-205601404', 'sn33338@nyu.edu', '1234qwer', 'Skye', 'Norling', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JM-553568', 'jm43521@nyu.edu', '1234qwer', 'Jessica', 'Myrick', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('LH-715568', 'lh46444@nyu.edu', '1234qwer', 'Logan', 'Haushalter', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('LF-1718527', 'lf27195@nyu.edu', '1234qwer', 'Luke', 'Foster', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('MB-730595', 'mb48089@nyu.edu', '1234qwer', 'Maria', 'Bertelson', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('MP-74703', 'mp46538@nyu.edu', '1234qwer', 'Mark', 'Packer', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('MS-17710102', 'ms23664@nyu.edu', '1234qwer', 'Maurice', 'Satty', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SC-205751402', 'sc33792@nyu.edu', '1234qwer', 'Sonia', 'Cooley', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SC-205751406', 'sc41233@nyu.edu', '1234qwer', 'Sonia', 'Cooley', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SC-205751404', 'sc38959@nyu.edu', '1234qwer', 'Sonia', 'Cooley', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SC-205751408', 'sc38610@nyu.edu', '1234qwer', 'Sonia', 'Cooley', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('RF-934595', 'rf49057@nyu.edu', '1234qwer', 'Randy', 'Ferguson', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SS-205901404', 'ss37930@nyu.edu', '1234qwer', 'Sonia', 'Sunley', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SD-2048534', 'sd17996@nyu.edu', '1234qwer', 'Shirley', 'Daniels', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SS-205901402', 'ss34713@nyu.edu', '1234qwer', 'Sonia', 'Sunley', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('RB-1943598', 'rb8314@nyu.edu', '1234qwer', 'Richard', 'Bierner', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('PK-1891018', 'pk10008@nyu.edu', '1234qwer', 'Paul', 'Knutson', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JR-1621039', 'jr9483@nyu.edu', '1234qwer', 'Justin', 'Ritter', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('LS-1723051', 'ls5631@nyu.edu', '1234qwer', 'Lycoris', 'Saunders', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SG-206051406', 'sg33688@nyu.edu', '1234qwer', 'Speros', 'Goranitis', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('BE-1335103', 'be48417@nyu.edu', '1234qwer', 'Bill', 'Eplett', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SG-206051402', 'sg40818@nyu.edu', '1234qwer', 'Speros', 'Goranitis', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('DV-304567', 'd46079@nyu.edu', '1234qwer', 'Darrin', '', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SG-206051404', 'sg38468@nyu.edu', '1234qwer', 'Speros', 'Goranitis', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JD-601568', 'jd43960@nyu.edu', '1234qwer', 'Joy', 'Daniels', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SG-206051408', 'sg38960@nyu.edu', '1234qwer', 'Speros', 'Goranitis', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SP-206201406', 'sp32516@nyu.edu', '1234qwer', 'Stefania', 'Perrino', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('MO-7500136', 'mo43350@nyu.edu', '1234qwer', 'Mary', 'O\'Rourke', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SP-206201402', 'sp34602@nyu.edu', '1234qwer', 'Stefania', 'Perrino', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SP-206201404', 'sp34777@nyu.edu', '1234qwer', 'Stefania', 'Perrino', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('DO-1343559', 'do29061@nyu.edu', '1234qwer', 'Denny', 'Ordway', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('Dl-360095', 'dl46908@nyu.edu', '1234qwer', 'Dorris', 'liebe', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SP-206201408', 'sp34678@nyu.edu', '1234qwer', 'Stefania', 'Perrino', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AF-108855', 'af6559@nyu.edu', '1234qwer', 'Art', 'Foster', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('DP-1300093', 'dp5322@nyu.edu', '1234qwer', 'Darren', 'Powers', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('DB-1340555', 'db5214@nyu.edu', '1234qwer', 'Denny', 'Blanton', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AS-28522', 'as45941@nyu.edu', '1234qwer', 'Alejandro', 'Savely', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SH-206351408', 'sh35567@nyu.edu', '1234qwer', 'Stefanie', 'Holloman', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SH-206351404', 'sh38214@nyu.edu', '1234qwer', 'Stefanie', 'Holloman', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('BF-11215102', 'bf26975@nyu.edu', '1234qwer', 'Benjamin', 'Farhat', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SP-206501406', 'sp39987@nyu.edu', '1234qwer', 'Stephanie', 'Phelps', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SP-206501404', 'sp31451@nyu.edu', '1234qwer', 'Stephanie', 'Phelps', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SP-206501402', 'sp40374@nyu.edu', '1234qwer', 'Stephanie', 'Phelps', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('GW-1460548', 'gw17464@nyu.edu', '1234qwer', 'Giulietta', 'Weimer', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JS-559595', 'js49610@nyu.edu', '1234qwer', 'Jill', 'Stevenson', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JE-5715136', 'je49109@nyu.edu', '1234qwer', 'Joe', 'Elijah', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('KB-631515', 'kb45165@nyu.edu', '1234qwer', 'Karl', 'Braun', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SP-206501408', 'sp31700@nyu.edu', '1234qwer', 'Stephanie', 'Phelps', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('LW-1721566', 'lw20481@nyu.edu', '1234qwer', 'Luke', 'Weiss', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SU-206651402', 'su36865@nyu.edu', '1234qwer', 'Stephanie', 'Ulpright', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SU-206651408', 'su34822@nyu.edu', '1234qwer', 'Stephanie', 'Ulpright', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SU-206651404', 'su40558@nyu.edu', '1234qwer', 'Stephanie', 'Ulpright', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('PB-8805134', 'pb48944@nyu.edu', '1234qwer', 'Patrick', 'Bzostek', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SU-206651406', 'su40203@nyu.edu', '1234qwer', 'Stephanie', 'Ulpright', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('RC-199607', 'rc28681@nyu.edu', '1234qwer', 'Ryan', 'Crowe', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SP-10650107', 'sp46273@nyu.edu', '1234qwer', 'Stephanie', 'Phelps', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SC-206801402', 'sc35370@nyu.edu', '1234qwer', 'Steve', 'Carroll', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CA-23104', 'ca48240@nyu.edu', '1234qwer', 'Christine', 'Abelman', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CC-237061', 'cc44390@nyu.edu', '1234qwer', 'Christopher', 'Conant', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('ED-388561', 'ed44216@nyu.edu', '1234qwer', 'Emily', 'Ducich', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('EM-396095', 'em51057@nyu.edu', '1234qwer', 'Eric', 'Murdock', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SC-206801404', 'sc39037@nyu.edu', '1234qwer', 'Steve', 'Carroll', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SC-206801408', 'sc34013@nyu.edu', '1234qwer', 'Steve', 'Carroll', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('GZ-45459', 'gz48009@nyu.edu', '1234qwer', 'George', 'Zrebassa', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SC-206951408', 'sc38003@nyu.edu', '1234qwer', 'Steve', 'Chapman', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SC-206951402', 'sc36302@nyu.edu', '1234qwer', 'Steve', 'Chapman', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SC-206951406', 'sc40992@nyu.edu', '1234qwer', 'Steve', 'Chapman', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('KH-1663092', 'kh30317@nyu.edu', '1234qwer', 'Ken', 'Heidel', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('LT-711095', 'lt51000@nyu.edu', '1234qwer', 'Liz', 'Thompson', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('LF-171857', 'lf24209@nyu.edu', '1234qwer', 'Luke', 'Foster', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SN-207101408', 'sn33392@nyu.edu', '1234qwer', 'Steve', 'Nguyen', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SL-101553', 'sl42198@nyu.edu', '1234qwer', 'Sara', 'Luxemburg', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SN-207101402', 'sn31337@nyu.edu', '1234qwer', 'Steve', 'Nguyen', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('EM-1406536', 'em3213@nyu.edu', '1234qwer', 'Erin', 'Mull', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SN-207101404', 'sn35328@nyu.edu', '1234qwer', 'Steve', 'Nguyen', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CS-1249058', 'cs24851@nyu.edu', '1234qwer', 'Cindy', 'Schnelling', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('GG-465086', 'gg43320@nyu.edu', '1234qwer', 'Greg', 'Guthrie', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JH-618060', 'jh50232@nyu.edu', '1234qwer', 'Justin', 'Hirsh', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SC-207251402', 'sc31578@nyu.edu', '1234qwer', 'Steven', 'Cartwright', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SC-207251404', 'sc32996@nyu.edu', '1234qwer', 'Steven', 'Cartwright', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SC-207251406', 'sc31418@nyu.edu', '1234qwer', 'Steven', 'Cartwright', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SN-20560118', 'sn25529@nyu.edu', '1234qwer', 'Skye', 'Norling', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SV-1081561', 'sv42068@nyu.edu', '1234qwer', 'Stuart', 'Van', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('TS-2134088', 'ts22583@nyu.edu', '1234qwer', 'Toby', 'Swindell', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('DR-294095', 'dr47167@nyu.edu', '1234qwer', 'Daniel', 'Raglin', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('MS-7770117', 'ms44545@nyu.edu', '1234qwer', 'Maxwell', 'Schwartz', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('RE-9405136', 're42689@nyu.edu', '1234qwer', 'Ricardo', 'Emerson', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SR-207401406', 'sr39211@nyu.edu', '1234qwer', 'Steven', 'Roelle', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('YS-2188018', 'ys10163@nyu.edu', '1234qwer', 'Yana', 'Sorensen', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('TB-2162598', 'tb9710@nyu.edu', '1234qwer', 'Trudy', 'Brown', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SR-207401408', 'sr39979@nyu.edu', '1234qwer', 'Steven', 'Roelle', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SR-207401402', 'sr35741@nyu.edu', '1234qwer', 'Steven', 'Roelle', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CS-2250134', 'cs47603@nyu.edu', '1234qwer', 'Chris', 'Selesnick', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SR-207401404', 'sr35524@nyu.edu', '1234qwer', 'Steven', 'Roelle', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SW-207551406', 'sw32508@nyu.edu', '1234qwer', 'Steven', 'Ward', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SW-1075523', 'sw49200@nyu.edu', '1234qwer', 'Steven', 'Ward', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SW-207551404', 'sw38874@nyu.edu', '1234qwer', 'Steven', 'Ward', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('DB-321033', 'db50125@nyu.edu', '1234qwer', 'Dean', 'Braden', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SC-207701406', 'sc38716@nyu.edu', '1234qwer', 'Stewart', 'Carmichael', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SC-207701402', 'sc34911@nyu.edu', '1234qwer', 'Stewart', 'Carmichael', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('HL-5040111', 'hl41663@nyu.edu', '1234qwer', 'Hunter', 'Lopez', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JG-5310134', 'jg47092@nyu.edu', '1234qwer', 'Jason', 'Gross', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JK-562586', 'jk44298@nyu.edu', '1234qwer', 'Jim', 'Karlsson', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SC-207701408', 'sc31376@nyu.edu', '1234qwer', 'Stewart', 'Carmichael', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SC-207701404', 'sc34041@nyu.edu', '1234qwer', 'Stewart', 'Carmichael', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('LD-685586', 'ld44234@nyu.edu', '1234qwer', 'Lela', 'Donovan', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SC-1077023', 'sc41951@nyu.edu', '1234qwer', 'Stewart', 'Carmichael', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('PR-888068', 'pr42302@nyu.edu', '1234qwer', 'Patrick', 'Ryan', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('PW-19240130', 'pw26056@nyu.edu', '1234qwer', 'Pierre', 'Wener', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('RS-942086', 'rs42827@nyu.edu', '1234qwer', 'Ricardo', 'Sperren', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('ST-10530131', 'st49177@nyu.edu', '1234qwer', 'Shui', 'Tom', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SV-207851406', 'sv35958@nyu.edu', '1234qwer', 'Stewart', 'Visinsky', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SG-10605136', 'sg42176@nyu.edu', '1234qwer', 'Speros', 'Goranitis', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SV-207851408', 'sv35186@nyu.edu', '1234qwer', 'Stewart', 'Visinsky', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('TB-11175134', 'tb46230@nyu.edu', '1234qwer', 'Thomas', 'Boland', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('RB-1936098', 'rb5593@nyu.edu', '1234qwer', 'Raymond', 'Buch', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
